type,id,Version,TS,Lat,Lon,amenity,name,amenity_group,amend_tag,closure_tag,previous_name,pre_amenity_group
node,4428009730,1,2016-10-02 17:48:08+00:00,53.374383900000005,-2.1861905,restaurant,SK Eight,Sustenance,,False,False,Other
node,4427984457,1,2016-10-02 17:41:23+00:00,53.374993599999996,-2.1871207000000004,bench,,Facilities,,False,False,Other
node,4427984458,1,2016-10-02 17:41:23+00:00,53.3749192,-2.1873994999999997,telephone,,Facilities,,False,False,Other
node,1581329311,3,2016-10-02 17:38:13+00:00,53.37497,-2.1876597,restaurant,Station 22,Sustenance,True,restaurant,Elsila,Sustenance
node,675974041,4,2016-10-02 17:38:12+00:00,53.37547239999999,-2.1875936,pub,Platform 5 (P5),Sustenance,False,False,False,Other
node,1581329399,3,2016-10-02 17:38:12+00:00,53.3750681,-2.1872502999999996,cafe,The Board,Sustenance,True,cafe,Paprika,Sustenance
node,675974041,3,2016-10-02 17:33:44+00:00,53.375460399999994,-2.1875292,pub,Platform 5 (P5),Sustenance,True,pub,The Cheadle Hulme,Sustenance
node,4427993409,1,2016-10-02 17:33:44+00:00,53.3756672,-2.187999,bicycle_parking,,Transportation,,False,False,Other
node,4427795292,1,2016-10-02 15:03:47+00:00,53.64993929999999,-2.3313574,bench,,Facilities,,False,False,Other
node,1435548835,3,2016-09-30 12:54:30+00:00,53.483757999999995,-2.2363454,fast_food,Al Faisal,Sustenance,False,False,False,Other
node,1555224930,5,2016-09-29 20:37:06+00:00,53.478028,-2.239576,restaurant,Red Chili,Sustenance,False,False,False,Other
node,4061255877,2,2016-09-28 08:55:49+00:00,53.4843505,-2.2355424999999998,cafe,Oak Street Cafe,Sustenance,True,False,False,Other
node,4421737979,1,2016-09-28 08:55:49+00:00,53.481855,-2.2350484,cafe,Chapter One,Sustenance,,False,False,Other
node,4419393185,1,2016-09-26 18:56:02+00:00,53.54566260000001,-2.6319167,pub,The Raven Hotel,Sustenance,,False,False,Other
node,4419393186,1,2016-09-26 18:56:02+00:00,53.543419400000005,-2.6341156000000003,bar,Wigan Central,Sustenance,,False,False,Other
node,4419393187,1,2016-09-26 18:56:02+00:00,53.550601199999996,-2.6328175,pub,Doc's Symposium,Sustenance,,False,False,Other
node,4419393184,1,2016-09-26 18:56:01+00:00,53.546077000000004,-2.6310597000000002,pub,John Bull Chophouse,Sustenance,,False,False,Other
node,255672628,2,2016-09-24 19:20:34+00:00,53.43215079999999,-2.2702336,atm,The Cooperative Food,Financial,True,False,Cooperative Bank,Other
node,255672487,5,2016-09-24 19:16:33+00:00,53.43623470000001,-2.2733818,fuel,Texaco,Transportation,False,False,False,Other
node,4416229074,1,2016-09-24 11:19:56+00:00,53.381678,-2.1235226000000003,cafe,Napoli Cafe,Sustenance,,False,False,Other
node,4416229075,1,2016-09-24 11:19:56+00:00,53.382621900000004,-2.1261137999999997,recycling,,Waste_Management,,False,False,Other
node,4416209089,1,2016-09-24 10:54:02+00:00,53.382042799999994,-2.1233296000000004,cafe,Pure Cocoa,Sustenance,,False,False,Other
node,4411472293,1,2016-09-21 12:13:46+00:00,53.439280200000006,-2.1917052000000004,school,St Marys R C Primary School,Education,,False,False,Other
node,4410749145,1,2016-09-21 01:07:08+00:00,53.548852100000005,-2.1437107999999996,fire_station,,Public_Service,,False,False,Other
node,1289453323,3,2016-09-20 19:48:49+00:00,53.6078267,-2.1125784,pub,Wishing Well (Closed),Sustenance,True,False,Wishing Well,Other
node,1311514803,3,2016-09-19 18:24:05+00:00,53.443234200000006,-2.1575088,library,,Education,True,False,Reddish Library,Other
node,1311514803,2,2016-09-19 18:20:12+00:00,53.443234200000006,-2.1575088,library,Reddish Library,Education,True,False,False,Other
node,4337274089,2,2016-09-19 14:38:03+00:00,53.485209999999995,-2.236174,cafe,Cat Cafe Manchester,Sustenance,False,False,False,Other
node,4406628606,1,2016-09-18 10:17:42+00:00,53.559493700000004,-2.6938311,pub,Gathurst Station Inn,Sustenance,,False,False,Other
node,4350337223,2,2016-09-18 00:25:08+00:00,53.5792337,-2.4325167000000003,post_box,,Public_Service,False,False,False,Other
node,4406273838,1,2016-09-18 00:25:08+00:00,53.579218000000004,-2.4326323,telephone,,Facilities,,False,False,Other
node,4406273845,1,2016-09-18 00:25:08+00:00,53.57917020000001,-2.4328254,telephone,,Facilities,,False,False,Other
node,4406273831,1,2016-09-18 00:25:07+00:00,53.5791559,-2.4328737,telephone,,Facilities,,False,False,Other
node,4406273833,1,2016-09-18 00:25:07+00:00,53.579202,-2.4326806,telephone,,Facilities,,False,False,Other
node,4406273834,1,2016-09-18 00:25:07+00:00,53.5792274,-2.4325598999999998,post_box,,Public_Service,,False,False,Other
node,4406206208,1,2016-09-17 22:07:23+00:00,53.4845831,-2.3581792,bicycle_parking,,Transportation,,False,False,Other
node,4406185309,1,2016-09-17 21:39:28+00:00,53.514992299999996,-2.3375124,bicycle_parking,,Transportation,,False,False,Other
node,4406175523,1,2016-09-17 21:21:45+00:00,53.5196376,-2.3965568,bicycle_parking,,Transportation,,False,False,Other
node,2004770128,2,2016-09-16 18:18:49+00:00,53.495751,-2.5239539,veterinary,My Pets Vets,Healthcare,True,False,False,Other
node,4403429491,1,2016-09-15 21:28:58+00:00,53.591253200000004,-2.5697542,bicycle_parking,,Transportation,,False,False,Other
node,4401767515,1,2016-09-14 21:25:22+00:00,53.3782059,-2.3471892000000003,bicycle_parking,,Transportation,,False,False,Other
node,4401757744,1,2016-09-14 21:19:49+00:00,53.391973300000004,-2.1538534,bicycle_parking,,Transportation,,False,False,Other
node,4400200662,1,2016-09-13 21:46:29+00:00,53.551230000000004,-2.1710115,bicycle_parking,,Transportation,,False,False,Other
node,1995629973,2,2016-09-13 14:05:43+00:00,53.40551529999999,-2.1659001,post_box,,Public_Service,False,False,False,Other
node,4398920430,1,2016-09-13 14:05:43+00:00,53.4057921,-2.1656828,bench,,Facilities,,False,False,Other
node,539071065,3,2016-09-13 13:08:44+00:00,53.405538899999996,-2.1627736,post_box,,Public_Service,False,False,False,Other
node,1110324512,4,2016-09-12 13:27:22+00:00,53.436671,-2.0712964,pub,The Grapes,Sustenance,False,False,False,Other
node,4397492740,1,2016-09-12 13:08:01+00:00,53.429990000000004,-2.0919468,post_box,,Public_Service,,False,False,Other
node,1393836953,2,2016-09-12 13:03:47+00:00,53.4271341,-2.0964096000000003,pub,The Railway,Sustenance,False,False,False,Other
node,1866993104,2,2016-09-12 12:56:33+00:00,53.426359700000006,-2.0976464,pub,The Navigation,Sustenance,False,False,False,Other
node,4397481729,1,2016-09-12 12:51:46+00:00,53.4260441,-2.0999612,dentist,,Healthcare,,False,False,Other
node,4397481720,1,2016-09-12 12:51:45+00:00,53.426114399999996,-2.0995428,pharmacy,Lloyds Pharmacy,Healthcare,,False,False,Other
node,3743467941,3,2016-09-12 12:00:48+00:00,53.42398789999999,-2.1073337000000003,fast_food,Golden Phoenix,Sustenance,False,False,False,Other
node,685763148,2,2016-09-12 11:56:48+00:00,53.423876899999996,-2.1074928,toilets,,Facilities,False,False,False,Other
node,3743467941,2,2016-09-12 11:56:48+00:00,53.4239799,-2.1073122000000004,fast_food,Golden Phoenix,Sustenance,False,False,False,Other
node,3743467940,2,2016-09-12 11:45:16+00:00,53.4240997,-2.1083824,car_wash,Bredbury Hand Car Wash,Transportation,True,False,False,Other
node,3743467947,2,2016-09-12 11:45:16+00:00,53.4241637,-2.1079479,pub,The Crown,Sustenance,False,False,False,Other
node,3743467969,3,2016-09-12 11:38:20+00:00,53.4226884,-2.1148401000000003,fast_food,New Empire,Sustenance,False,False,False,Other
node,1292990285,2,2016-09-12 11:36:08+00:00,53.42134029999999,-2.1219631000000003,pub,Travellers Call,Sustenance,False,False,False,Other
node,3743467969,2,2016-09-12 11:36:08+00:00,53.4226884,-2.1148401000000003,fast_food,New Empire,Sustenance,False,False,False,Other
node,4397370203,1,2016-09-12 11:36:06+00:00,53.4226622,-2.1145231,telephone,,Facilities,,False,False,Other
node,4397370220,1,2016-09-12 11:36:06+00:00,53.42272929999999,-2.1141878,bench,,Facilities,,False,False,Other
node,4397187369,1,2016-09-12 09:17:06+00:00,53.4201335,-2.1236588,telephone,,Facilities,,False,False,Other
node,33071254,2,2016-09-12 09:06:37+00:00,53.414967000000004,-2.139623,pub,The Park Inn,Sustenance,False,False,False,Other
node,4397169372,1,2016-09-12 09:06:36+00:00,53.4171571,-2.1307557999999998,post_box,,Public_Service,,False,False,Other
node,3743474492,2,2016-09-12 08:39:07+00:00,53.415789600000004,-2.1412128,cafe,Cosy Cafe,Sustenance,False,False,False,Other
node,4397147181,1,2016-09-12 08:39:04+00:00,53.416022600000005,-2.1439409,post_box,,Public_Service,,False,False,Other
node,3742795029,3,2016-09-12 07:37:58+00:00,53.41127420000001,-2.160546,bank,,Financial,False,False,False,Other
node,3743176744,2,2016-09-12 07:37:58+00:00,53.4109238,-2.1593318999999997,post_office,,Public_Service,False,False,False,Other
node,4395654542,2,2016-09-12 07:37:58+00:00,53.4134775,-2.1542941000000004,post_box,,Public_Service,False,False,False,Other
node,4395654550,2,2016-09-12 07:37:58+00:00,53.414986600000006,-2.1506651000000003,post_box,,Public_Service,False,False,False,Other
node,4397075981,1,2016-09-12 07:37:57+00:00,53.41185110000001,-2.1579749,bicycle_parking,,Transportation,,False,False,Other
node,4397075985,1,2016-09-12 07:37:57+00:00,53.410914399999996,-2.1593964,post_box,,Public_Service,,False,False,Other
node,4397075979,1,2016-09-12 07:37:56+00:00,53.4108999,-2.1593777000000003,post_box,,Public_Service,,False,False,Other
node,4396752324,1,2016-09-11 22:01:56+00:00,53.445761,-2.0398012,bicycle_parking,,Transportation,,False,False,Other
node,1110324512,3,2016-09-11 21:22:14+00:00,53.4366238,-2.0712984,pub,The Grapes,Sustenance,False,False,False,Other
node,266985659,3,2016-09-11 20:55:22+00:00,53.4474093,-2.0751753,dentist,Family Dental Practice,Healthcare,False,False,False,Other
node,1671169315,3,2016-09-11 19:56:22+00:00,53.400289799999996,-2.0536518,pharmacy,Well,Healthcare,,False,False,Other
node,1502918731,2,2016-09-11 05:41:43+00:00,53.41518520000001,-2.1493967,fast_food,KFC,Sustenance,False,False,False,Other
node,1502918797,2,2016-09-11 05:41:43+00:00,53.4131021,-2.1532055,pharmacy,Boots,Healthcare,False,False,False,Other
node,3740920796,2,2016-09-11 05:41:43+00:00,53.411718900000004,-2.1581377999999996,bank,,Financial,False,False,False,Other
node,3742765602,2,2016-09-11 05:41:43+00:00,53.411955799999994,-2.1588307,atm,NatWest,Financial,False,False,False,Other
node,4070828604,2,2016-09-11 05:41:43+00:00,53.4117491,-2.1566489,cafe,Blackshaw's Cafe,Sustenance,False,False,False,Other
node,1665284776,3,2016-09-11 05:41:42+00:00,53.4118108,-2.1571938,pub,Bakers Vaults,Sustenance,False,False,False,Other
node,2667165031,3,2016-09-11 05:41:42+00:00,53.4117384,-2.1578832,atm,,Financial,False,False,False,Other
node,4395654542,1,2016-09-11 05:41:41+00:00,53.4134775,-2.1542941000000004,post_box,,Public_Service,,False,False,Other
node,4395654550,1,2016-09-11 05:41:41+00:00,53.414986600000006,-2.1506651000000003,post_box,,Public_Service,,False,False,Other
node,4395654523,1,2016-09-11 05:41:40+00:00,53.411458499999995,-2.1570305,cafe,,Sustenance,,False,False,Other
node,4395654532,1,2016-09-11 05:41:40+00:00,53.4116664,-2.1568991000000004,cafe,O'Maras,Sustenance,,False,False,Other
node,4395654535,1,2016-09-11 05:41:40+00:00,53.4113147,-2.156376,cafe,Lynn's Cafe,Sustenance,,False,False,Other
node,4395300092,1,2016-09-10 20:13:12+00:00,53.457024200000006,-2.1603367,fast_food,Cottage Chippy,Sustenance,,False,False,Other
node,4395300093,1,2016-09-10 20:13:12+00:00,53.452730200000005,-2.1573599999999997,place_of_worship,St Agnes and The Tapestry North Reddish,Other,,False,False,Other
node,1750311764,2,2016-09-10 19:55:43+00:00,53.4573552,-2.1702725,school,Old Hall Drive Academy,Education,True,False,False,Other
node,4391715685,1,2016-09-08 12:11:20+00:00,53.6007902,-2.4708807,post_box,,Public_Service,,False,False,Other
node,3878522015,2,2016-09-08 10:33:26+00:00,53.475242200000004,-2.2324674,cafe,Cafe North,Sustenance,False,False,False,Other
node,4391605600,1,2016-09-08 10:33:26+00:00,53.474297299999996,-2.2335234,cafe,Cafe de Paris,Sustenance,,False,False,Other
node,4391605601,1,2016-09-08 10:33:26+00:00,53.474629099999994,-2.2326881000000003,bicycle_repair_station,,Transportation,,False,False,Other
node,4391605606,1,2016-09-08 10:33:26+00:00,53.4645321,-2.2330616,bicycle_repair_station,,Transportation,,False,False,Other
node,4389823732,1,2016-09-07 15:46:01+00:00,53.4559247,-2.1309412999999995,car_wash,,Transportation,,False,False,Other
node,4385912050,1,2016-09-05 17:27:17+00:00,53.47610649999999,-2.1498049,post_box,,Public_Service,,False,False,Other
node,3693252208,3,2016-09-03 06:43:07+00:00,53.4736071,-2.2466196,cinema,Home - Cineam,Entertainment_Arts_Culture,False,False,False,Other
node,4379507622,1,2016-09-01 17:25:49+00:00,53.3944892,-2.061858,fast_food,Oriental Hut,Sustenance,,False,False,Other
node,401558123,3,2016-08-29 21:25:16+00:00,53.4033215,-2.1584782000000002,college,Stockport College,Education,False,False,False,Other
node,4373278589,1,2016-08-29 08:18:53+00:00,53.49911170000001,-2.4559732999999997,bench,,Facilities,,False,False,Other
node,298428745,2,2016-08-28 20:12:17+00:00,53.45969300000001,-2.2090028999999998,school,St Joseph's RC Primary School,Education,False,False,False,Other
node,4369910789,1,2016-08-27 15:46:57+00:00,53.51241429999999,-2.4530613999999997,bench,,Facilities,,False,False,Other
node,4365906893,1,2016-08-25 08:23:07+00:00,53.51242579999999,-2.4530434,waste_disposal,,Waste_Management,,False,False,Other
node,4365874899,1,2016-08-25 08:23:06+00:00,53.5182698,-2.4547781000000004,recycling,,Waste_Management,,False,False,Other
node,4364404689,1,2016-08-24 08:59:58+00:00,53.512669499999994,-2.4533457999999997,hunting_stand,,Other,,False,False,Other
node,4363454101,2,2016-08-23 19:59:16+00:00,53.418147999999995,-2.2336099999999997,bar,Didsbury Lounge,Sustenance,False,False,False,Other
node,4101456689,4,2016-08-23 19:58:29+00:00,53.418195,-2.233766,cafe,Art of Tea,Sustenance,False,False,False,Other
node,4363454101,1,2016-08-23 19:58:11+00:00,53.418147999999995,-2.2336099999999997,bar,Didsbury Lounge,Sustenance,,False,False,Other
node,3316939040,4,2016-08-22 19:38:30+00:00,53.43927779999999,-2.1871612000000002,post_box,,Public_Service,False,False,False,Other
node,4361982025,1,2016-08-22 19:18:56+00:00,53.41581329999999,-2.1056817999999997,pharmacy,Cohen's Pharmacy,Healthcare,,False,False,Other
node,4361982026,1,2016-08-22 19:18:56+00:00,53.41616020000001,-2.1057006,post_box,,Public_Service,,False,False,Other
node,4360769705,1,2016-08-21 23:26:51+00:00,53.3672855,-2.2652330000000003,car_rental,Green Motion,Transportation,,False,False,Other
node,4360767266,1,2016-08-21 23:24:23+00:00,53.3688251,-2.2511137999999997,car_rental,Dollar Thrifty,Transportation,,False,False,Other
node,4359191699,1,2016-08-20 18:49:40+00:00,53.4665293,-2.1803567000000004,hospital,Gorton Parks Care Home,Healthcare,,False,False,Other
node,4359192469,1,2016-08-20 18:09:32+00:00,53.42256460000001,-2.1854147,hospital,Newlands Care Home,Healthcare,,False,False,Other
node,685763137,2,2016-08-19 19:47:16+00:00,53.423493799999996,-2.1040992000000003,school,St Mark's,Education,False,False,False,Other
node,4238108390,2,2016-08-19 08:00:08+00:00,53.5945463,-2.5452551,pharmacy,Kildonan House Pharmacy,Healthcare,True,False,Kildonan House Pharmacy ,Other
node,4355050896,1,2016-08-18 05:47:31+00:00,53.4762536,-2.2530611,post_box,,Public_Service,,False,False,Other
node,3782138033,2,2016-08-16 22:55:21+00:00,53.6029622,-2.0903235000000002,post_box,,Public_Service,False,False,False,Other
node,1181046361,2,2016-08-15 17:58:50+00:00,53.518911800000005,-2.1760653,school,St. Matthews R.C. Highschool,Education,False,False,False,Other
node,4350337223,1,2016-08-14 22:53:59+00:00,53.5791733,-2.4326522999999995,post_box,,Public_Service,,False,False,Other
node,4347263763,1,2016-08-12 12:12:01+00:00,53.4668625,-2.236386,cafe,Starbucks,Sustenance,,False,False,Other
node,4346181090,1,2016-08-11 16:49:59+00:00,53.408468000000006,-2.256968,restaurant,Jai Kathmandu,Sustenance,,False,False,Other
node,4346122495,1,2016-08-11 16:49:09+00:00,53.408269,-2.257135,restaurant,Viks,Sustenance,,False,False,Other
node,4346188989,2,2016-08-11 16:48:32+00:00,53.408136999999996,-2.257316,fast_food,Chesters,Sustenance,False,False,False,Other
node,4346188989,1,2016-08-11 16:48:21+00:00,53.408136999999996,-2.257316,fast_food,Chesters,Sustenance,,False,False,Other
node,4346185989,1,2016-08-11 16:47:40+00:00,53.408004000000005,-2.257943,veterinary,Acorn Veterinary Surgery,Healthcare,,False,False,Other
node,4346182689,1,2016-08-11 16:46:58+00:00,53.407805,-2.2575950000000002,bar,Escape,Sustenance,,False,False,Other
node,4346122691,1,2016-08-11 16:46:01+00:00,53.407722,-2.257831,fast_food,The Appetizer,Sustenance,,False,False,Other
node,4346145293,1,2016-08-11 16:45:29+00:00,53.407688,-2.2578869999999998,fast_food,Robin's Hood,Sustenance,,False,False,Other
node,4346093861,1,2016-08-11 16:15:53+00:00,53.407605000000004,-2.2579990000000003,bar,Bar Bibo,Sustenance,,False,False,Other
node,4346117989,2,2016-08-11 15:36:53+00:00,53.407639,-2.258569,post_office,,Public_Service,False,False,False,Other
node,4346117989,1,2016-08-11 15:36:44+00:00,53.407639,-2.258569,post_office,,Public_Service,,False,False,Other
node,4346112224,1,2016-08-11 15:36:31+00:00,53.407571999999995,-2.258709,restaurant,Vietnamese Cafe,Sustenance,,False,False,Other
node,4343318627,1,2016-08-09 18:48:48+00:00,53.462877,-2.229572,restaurant,Red Chilli,Sustenance,,False,False,Other
node,4340168991,1,2016-08-07 17:06:18+00:00,53.43758270000001,-2.283603,place_of_worship,Chorlton Evangelical Church,Other,,False,False,Other
node,4340132213,1,2016-08-07 16:57:50+00:00,53.4385316,-2.2868831000000003,post_box,,Public_Service,,False,False,Other
node,4340122729,1,2016-08-07 16:57:49+00:00,53.4383554,-2.2800386,post_box,,Public_Service,,False,False,Other
node,4337569491,1,2016-08-05 20:19:02+00:00,53.457762699999996,-2.3024418,bus_station,,Transportation,,False,False,Other
node,4337274089,1,2016-08-05 16:19:39+00:00,53.485209999999995,-2.236174,cafe,Cat Cafe Manchester,Sustenance,,False,False,Other
node,4154781392,4,2016-08-03 22:09:59+00:00,53.446817,-2.3515792,restaurant,GetChucked,Sustenance,False,False,False,Other
node,4333720057,1,2016-08-03 11:58:49+00:00,53.4569568,-2.2101952999999996,post_box,,Public_Service,,False,False,Other
node,1669908608,2,2016-08-01 14:17:10+00:00,53.61916479999999,-2.1472595,place_of_worship,,Other,False,False,False,Other
node,1780811944,5,2016-07-30 08:24:20+00:00,53.608701399999994,-2.1524619,place_of_worship,Neeli Mosque,Other,False,False,False,Other
node,4324307982,1,2016-07-27 21:56:59+00:00,53.5892241,-2.5757017,bar,Heroes,Sustenance,,False,False,Other
node,4322183210,1,2016-07-26 21:59:22+00:00,53.57860260000001,-2.4258404,restaurant,Pizza Express,Sustenance,,False,False,Other
node,4321262057,1,2016-07-26 14:37:57+00:00,53.5816505,-2.1240412999999996,pub,Puckersley Inn,Sustenance,,False,False,Other
node,864691447,2,2016-07-26 10:17:38+00:00,53.503193,-2.3522177,place_of_worship,,Other,False,False,False,Other
node,649319285,4,2016-07-25 23:33:01+00:00,53.648198300000004,-2.3155912999999995,police,Ramsbottom Police Station,Public_Service,False,False,False,Other
node,649319323,2,2016-07-25 23:33:01+00:00,53.64905,-2.3191706,pharmacy,Cohens Chemist,Healthcare,True,False,False,Other
node,649319387,2,2016-07-25 23:33:01+00:00,53.6484922,-2.3161327000000003,place_of_worship,St Paul's,Other,False,False,False,Other
node,649319393,3,2016-07-25 23:33:01+00:00,53.6479802,-2.3148392,place_of_worship,Ramsbottom Evangelical Church,Other,False,False,False,Other
node,27031824,2,2016-07-25 23:33:00+00:00,53.6491659,-2.3187536,pub,Grants Arms,Sustenance,False,False,False,Other
node,259185979,4,2016-07-25 23:33:00+00:00,53.6478384,-2.3151943,pub,The Railway,Sustenance,True,False,Railway,Other
node,2540162814,2,2016-07-25 23:33:00+00:00,53.6485397,-2.3174433999999997,pub,The Oaks,Sustenance,True,pub,Royal Oak,Sustenance
node,4320386873,1,2016-07-25 23:32:59+00:00,53.6490497,-2.3184959,bench,,Facilities,,False,False,Other
node,4320386877,1,2016-07-25 23:32:59+00:00,53.648083299999996,-2.3155861,telephone,,Facilities,,False,False,Other
node,4320386878,1,2016-07-25 23:32:59+00:00,53.649067200000005,-2.3184369,bench,,Facilities,,False,False,Other
node,4320386881,1,2016-07-25 23:32:59+00:00,53.649173700000006,-2.3181526000000003,telephone,,Facilities,,False,False,Other
node,4320386882,1,2016-07-25 23:32:59+00:00,53.648854299999996,-2.3189947999999996,post_box,,Public_Service,,False,False,Other
node,4320386883,1,2016-07-25 23:32:59+00:00,53.648782700000005,-2.3187427000000005,cafe,The Chocolate Cafe,Sustenance,,False,False,Other
node,4320386887,1,2016-07-25 23:32:59+00:00,53.648930500000006,-2.3186782999999997,bench,,Facilities,,False,False,Other
node,4320386894,1,2016-07-25 23:32:59+00:00,53.649056099999996,-2.3189197,cafe,Mrs P's Luxury Ice Cream,Sustenance,,False,False,Other
node,4320386902,1,2016-07-25 23:32:59+00:00,53.648143700000006,-2.315841,post_box,,Public_Service,,False,False,Other
node,4320386904,1,2016-07-25 23:32:59+00:00,53.6488351,-2.3190109,post_box,,Public_Service,,False,False,Other
node,4320386864,1,2016-07-25 23:32:58+00:00,53.64897020000001,-2.3186354,bench,,Facilities,,False,False,Other
node,4319806147,2,2016-07-25 23:00:36+00:00,53.5169468,-2.213335,post_box,,Public_Service,False,False,False,Other
node,3590482380,2,2016-07-25 16:52:21+00:00,53.4859096,-2.2412012000000003,bank,The Co-operative Bank,Financial,True,False,Cooperative Bank,Other
node,4319806147,1,2016-07-25 16:12:59+00:00,53.5169468,-2.213335,post_box,,Public_Service,,False,False,Other
node,775853344,3,2016-07-24 17:29:00+00:00,53.619403000000005,-2.1549056,post_office,Townhead Post Office,Public_Service,True,False,False,Other
node,4318541748,1,2016-07-24 17:28:58+00:00,53.6195213,-2.1547716,post_box,,Public_Service,,False,False,Other
node,4318541750,1,2016-07-24 17:28:58+00:00,53.61904079999999,-2.1590765,post_box,,Public_Service,,False,False,Other
node,4318541754,1,2016-07-24 17:28:58+00:00,53.6185843,-2.1591650000000002,post_box,,Public_Service,,False,False,Other
node,1477948597,2,2016-07-24 14:33:44+00:00,53.4098072,-2.3210661,post_box,,Public_Service,False,False,False,Other
node,4318025243,1,2016-07-24 09:51:26+00:00,53.593335200000006,-2.2985601000000004,pub,The Clarence Pub,Sustenance,,False,False,Other
node,4317262818,1,2016-07-23 16:10:47+00:00,53.4728645,-2.2966842,cafe,Pret A Manger,Sustenance,,False,False,Other
node,4316790308,1,2016-07-23 10:12:36+00:00,53.594087300000005,-2.2950627999999997,fast_food,McDonald's,Sustenance,,False,False,Other
node,4316790309,1,2016-07-23 10:12:36+00:00,53.5937012,-2.296018,bank,NatWest,Financial,,False,False,Other
node,4316790310,1,2016-07-23 10:12:36+00:00,53.593758400000006,-2.2957918999999998,bank,RBS,Financial,,False,False,Other
node,4316790311,1,2016-07-23 10:12:36+00:00,53.5947699,-2.2930507999999996,bank,Barclays,Financial,,False,False,Other
node,4316790312,1,2016-07-23 10:12:36+00:00,53.5947142,-2.2920828999999996,fast_food,Burger King,Sustenance,,False,False,Other
node,4316790314,1,2016-07-23 10:12:36+00:00,53.594238,-2.2916168,cinema,,Entertainment_Arts_Culture,,False,False,Other
node,4316790316,1,2016-07-23 10:12:36+00:00,53.594128299999994,-2.2918567000000003,restaurant,Frankie & Benny's,Sustenance,,False,False,Other
node,4316479684,1,2016-07-23 00:04:10+00:00,53.5232442,-2.2878172,post_box,,Public_Service,,False,False,Other
node,4316480489,1,2016-07-23 00:04:10+00:00,53.5236253,-2.2883242000000004,fast_food,,Sustenance,,False,False,Other
node,4316480491,1,2016-07-23 00:04:10+00:00,53.523249,-2.2878627999999996,telephone,,Facilities,,False,False,Other
node,4316480499,1,2016-07-23 00:04:10+00:00,53.5235711,-2.2882279,dentist,,Healthcare,,False,False,Other
node,4316480500,1,2016-07-23 00:04:10+00:00,53.5229078,-2.2881341,fast_food,,Sustenance,,False,False,Other
node,2092683629,2,2016-07-22 23:50:49+00:00,53.546079399999996,-2.3107285,place_of_worship,Stand Unitarian Chapel,Other,True,False,Stand Uniterian Chapel,Other
node,4316472075,1,2016-07-22 23:50:49+00:00,53.5457449,-2.31049,post_box,,Public_Service,,False,False,Other
node,4316469027,1,2016-07-22 23:40:45+00:00,53.4804884,-2.1359049999999997,post_box,,Public_Service,,False,False,Other
node,369608508,3,2016-07-22 23:22:42+00:00,53.41547560000001,-2.1958554,post_box,,Public_Service,False,False,False,Other
node,3369940949,2,2016-07-22 23:22:42+00:00,53.415565799999996,-2.1965206000000004,kindergarten,Freshfield Nursery School,Other,True,False,False,Other
node,4315819017,1,2016-07-22 14:54:20+00:00,53.424235499999995,-2.4389249,post_box,,Public_Service,,False,False,Other
node,4315819024,1,2016-07-22 14:54:20+00:00,53.4245694,-2.4387343999999995,pub,Coach & Horses,Sustenance,,False,False,Other
node,4315609241,2,2016-07-22 11:51:33+00:00,53.3913448,-2.2381398,cafe,Coffee Fix,Sustenance,False,False,False,Other
node,4315609241,1,2016-07-22 11:37:55+00:00,53.3913272,-2.2381438,cafe,Coffee Fix,Sustenance,,False,False,Other
node,4314225584,1,2016-07-21 11:36:37+00:00,53.5930126,-2.3000129,post_box,,Public_Service,,False,False,Other
node,4314225991,1,2016-07-21 11:36:37+00:00,53.5930174,-2.3000423999999997,telephone,,Facilities,,False,False,Other
node,1299462961,4,2016-07-21 11:17:58+00:00,53.382083200000004,-2.4004497000000002,restaurant,,Sustenance,False,False,False,Other
node,1299462961,3,2016-07-21 11:17:52+00:00,53.382083200000004,-2.4004497000000002,restaurant,,Sustenance,False,False,False,Other
node,4313446990,1,2016-07-20 20:10:28+00:00,53.475878599999994,-2.2502953999999997,toilets,,Facilities,,False,False,Other
node,4313435491,1,2016-07-20 20:08:09+00:00,53.476867500000004,-2.2492092999999995,restaurant,James Martin,Sustenance,,False,False,Other
node,4313284691,1,2016-07-20 18:09:12+00:00,53.474081299999995,-2.241428,cafe,Pumpkin,Sustenance,,False,False,Other
node,4310817160,1,2016-07-19 10:25:47+00:00,53.4733839,-2.2461267000000005,pub,Dock Yard,Sustenance,,False,False,Other
node,3693252208,2,2016-07-19 08:57:21+00:00,53.4736071,-2.2466196,cinema,Home - Cineam,Entertainment_Arts_Culture,True,False,False,Other
node,3693252209,2,2016-07-19 08:57:21+00:00,53.4734716,-2.2468967999999996,restaurant,,Sustenance,False,False,False,Other
node,4308384589,2,2016-07-19 08:57:21+00:00,53.473309400000005,-2.2477612999999996,restaurant,Indian Tiffin Room,Sustenance,False,False,False,Other
node,4306994792,2,2016-07-19 08:57:20+00:00,53.4730649,-2.2471317,restaurant,Pizza Express,Sustenance,False,False,False,Other
node,4306994890,2,2016-07-19 08:57:20+00:00,53.4735181,-2.2456558999999996,cafe,Starbucks,Sustenance,False,False,False,Other
node,4310535842,1,2016-07-19 08:57:20+00:00,53.4732496,-2.2457583999999997,parking,Multistory Carpark,Transportation,,False,False,Other
