,NAME,IMD Score
1639,Cotham,11.151871794871791
1640,Cotmanhay,36.317
1641,Coton,17.761428571428578
1642,Cotswold Edge,15.593727272727273
1643,Cottenham,8.367708333333336
1644,Cottesmore,6.817
1645,Cottingham North,8.646250000000002
1646,Cottingham South,16.415387096774197
1647,Coulby Newham,31.04806896551724
1648,Coulsdon East,13.715846153846151
1649,Coulsdon West,11.160789473684213
1650,Coundon,43.55858333333334
1651,Countesthorpe,7.34304761904762
1652,County,64.42386538461534
1653,Coupe Green and Gregson Lane,7.883583333333333
1654,Court,20.477149999999995
1655,Courtfield,15.02955
1656,Cove and Southwood,10.942000000000004
1657,Covingham and Nythe,9.780258064516133
1658,Cowden and Hever,21.331
1659,Cowes Medina,20.598785714285714
1660,Cowes North,15.977416666666665
1661,Cowes South and Northwood,10.729363636363635
1662,Cowes West and Gurnard,12.067499999999997
1663,"Cowfold, Shermanbury and West Grinstead",10.520499999999998
1664,Cowick,16.512777777777774
1665,Cowley,16.866789473684214
1666,Cowley Marsh,16.411190476190484
1667,Cowling,14.275000000000002
1668,Cowpen,46.061533333333344
1669,Cowplain,9.224999999999998
1670,Cowtons,11.89
1671,Cox Green,6.711000000000002
1672,Coxford,28.416659574468092
1673,Coxheath and Hunton,15.19424
1674,Coxhoe,21.568782608695646
1675,Crabbs Cross,12.467833333333333
1676,Cradley Heath and Old Hill,33.296930232558154
1677,Cradley and Wollescote,26.214268292682917
1678,Craghead and South Moor,39.85304
1679,Crakehall,12.892
1680,Cramlington East,30.78552631578948
1681,Cramlington Eastfield,19.154125000000004
1682,Cramlington North,3.9914999999999994
1683,Cramlington South East,14.582999999999998
1684,Cramlington Village,18.644874999999992
1685,Cramlington West,31.007388888888883
1686,Cranborne Chase,16.94
1687,Cranbrook,16.457735294117644
1688,Crane,19.543000000000003
1689,Cranfield and Marston Moretaine,9.34310526315789
1690,Cranford,25.032451612903234
1691,Cranham,7.373756097560979
1692,Cranleigh East,6.713952380952383
1693,Cranleigh West,5.485666666666666
1694,Cranmer,9.066
1695,Cranmore,17.53527777777778
1696,"Cranmore, Doulting and Nunney",16.806375000000003
1697,Craven,14.460809523809527
1698,Crawcrook and Greenside,13.236687499999999
1699,Crawley,23.179363636363632
1700,Crawley Down and Turners Hill,5.664833333333333
1701,Cray Meadows,21.848324324324327
1702,Cray Valley East,26.21460784313729
1703,Cray Valley West,28.275055555555582
1704,Crayford,21.22157894736842
1705,Credenhill,13.044500000000005
1706,Creech,11.884500000000001
1707,Creech Barrow,16.486
1708,Creekmoor,15.1355
1709,Cremorne,30.467444444444425
1710,Cressing and Stisted,18.616000000000003
1711,Cressington,25.927196078431354
1712,Crewe Central,41.11152631578947
1713,Crewe East,25.163250000000005
1714,Crewe North,25.749312500000006
1715,Crewe South,28.851885714285704
1716,Crewe St Barnabas,38.531722222222214
1717,Crewe West,24.198888888888874
1718,Crewkerne,18.044074074074075
1719,Cribden,16.0
1720,Crich,11.643500000000001
1721,Crick,6.2139999999999995
1722,Cricket Green,26.8760588235294
1723,Cricklade and Latton,10.352187500000001
1724,Cringleford,9.617352941176469
1725,Cripplegate,14.216909090909093
1726,Crockenhill and Well Hill,19.718
1727,Croft,43.217677419354814
1728,Croft Baker,33.76451162790695
1729,Croft Hill,11.279999999999998
1730,Crofton Park,18.50541304347826
1731,"Crofton, Ryhill and Walton",20.557816326530613
1732,Croham,14.98380000000001
1733,Crome,35.617000000000026
1734,Cromer Town,33.29200000000001
1735,Crompton,34.80272093023257
1736,Cromwells,18.476499999999998
1737,Crondall,6.112333333333333
1738,Crook North and Tow Law,28.59151851851853
1739,Crook South,33.694241379310355
1740,Crookes,7.461169491525421
1741,Crooklands,10.394142857142857
1742,Cropredy,15.505
1743,Cropton,18.098
1744,Crosby Ravensworth,19.156
1745,Crosby and Park,32.315599999999975
1746,Croscombe and Pilton,16.46442857142857
1747,Crosland Moor and Netherton,31.984275862068987
1748,Cross Gates and Whinmoor,27.719435897435922
1749,Cross Heath,31.773199999999996
1750,Cross in Hand/Five Ashes,13.270777777777775
1751,Crouch,19.402692307692302
1752,Crouch End,13.968023255813954
1753,Crowborough East,9.817750000000002
1754,Crowborough Jarvis Brook,13.009222222222222
1755,Crowborough North,6.054062500000001
1756,Crowborough St. Johns,3.765
1757,Crowborough West,8.824500000000002
1758,Crowcombe and Stogumber,22.441999999999997
1759,Crowhurst,21.252333333333333
1760,Crowland and Deeping St Nicholas,16.816944444444445
1761,Crowmarsh,12.557
1762,Crown,22.825862068965527
1763,Crown Wood,10.609464285714285
1764,Crowthorne,8.505600000000003
1765,Croxley Green,4.12441176470588
1766,Croxley Green North,4.91681818181818
1767,Croxley Green South,3.2409090909090907
1768,Croxteth,38.964875
1769,Croxton Kerrial,21.335000000000004
1770,Croyland,29.357919999999993
1771,Crummock,19.226
1772,Crumpsall,41.27577551020406
1773,Crystal Palace,26.49517777777777
1774,Cubbington,8.420649999999998
1775,Cuckfield,8.698374999999999
1776,Cuckoo Oak,44.93955000000001
1777,Cuddington,5.538944444444444
1778,Cudworth,30.056685714285706
1779,"Culcheth, Glazebury and Croft",11.62813888888889
1780,Cullercoats,11.932264705882353
1781,Cullompton North,14.973
1782,Cullompton Outer,16.075
1783,Cullompton South,12.645499999999997
1784,Culverden,6.962500000000001
1785,Cunningham,14.019749999999997
1786,Cupernham,8.247941176470587
1787,Curborough,23.036941176470577
1788,Curdworth,12.100000000000001
1789,Currock,29.88123809523809
1790,Curry Rivel,18.235
1791,Custom House,34.99457894736844
1792,Cuxton and Halling,11.968764705882352
1793,Dacre,12.327
1794,Dale,5.873017241379315
1795,Dales,35.368017241379306
1796,Dallow,32.08424999999999
1797,Dalston,26.578014925373136
1798,Dalton,27.878171874999992
1799,Dalton North,17.81026315789474
1800,Dalton South,19.85681818181818
1801,Danby,22.444999999999997
1802,Dane,24.035
1803,Dane Valley,25.108263157894747
1804,Danehill/Fletching/Nutley,12.474117647058826
1805,Danesborough,10.335812499999998
1806,Danesholme,26.20442857142857
1807,Daneshouse with Stoneyholme,59.56873333333331
1808,Danson Park,12.562000000000001
1809,Danvers and Wardoun,10.942636363636366
1810,Daresbury,9.858333333333336
1811,Darfield,32.22655555555556
1812,Darlaston South,41.1282857142857
1813,Darley,20.57016666666666
1814,Darley Dale,10.786857142857146
1815,Darnall,37.971402777777776
1816,Dartington,15.67
1817,Dartmouth Townstal,20.2105
1818,Dartmouth and Kingswear,12.485277777777775
1819,Darton East,18.72494444444445
1820,Darton West,15.22708571428571
1821,Darwell,17.6421875
1822,Darwin,15.0904375
1823,Datchet,13.588000000000003
1824,Datchworth & Aston,7.692
1825,Davenham and Moulton,10.934790697674423
1826,Davenport and Cale Green,34.16523404255318
1827,Davington Priory,38.37749999999999
1828,Davyhulme East,13.499843749999995
1829,Davyhulme West,13.546218750000003
1830,Dawdon,34.96759090909089
1831,Dawley Magna,29.398121212121215
1832,Dawlish Central and North East,21.470285714285726
1833,Dawlish South West,18.186526315789475
1834,Daybrook,25.642333333333326
1835,De Beauvoir,29.68348888888887
1836,De Parys,15.3785652173913
1837,Deanshanger,6.284083333333332
1838,Dearne North,49.48225000000001
1839,Dearne South,37.92462162162161
1840,Debenham,11.149000000000001
1841,Deckham,44.21344117647062
1842,Deddington,6.626555555555556
1843,Dedham and Langham,11.874799999999999
1844,Deepdale,39.68126666666667
1845,Deeping St James,7.522772727272729
1846,Deerness Valley,27.81624242424242
1847,Delapre and Briar Hill,26.741680851063833
1848,Delph,13.043999999999999
1849,Delves Lane and Consett South,24.88142500000001
1850,Denbigh,20.604208333333343
1851,Denby Dale,11.248000000000003
1852,Dene,7.6699687500000024
1853,Deneside,39.839416666666644
1854,Denham North,13.608200000000002
1855,Denham South,12.116727272727273
1856,Denmead,7.989750000000001
1857,Denne,12.830149999999998
1858,Denton,27.344532258064497
1859,Denton Holme,24.66286363636364
1860,Denton North East,28.521743589743593
1861,Denton South,34.03875
1862,Denton West,19.062800000000006
1863,Derby,39.15201666666664
1864,Derby Road East,23.589388888888887
1865,Derby Road West,19.686238095238092
1866,Derby and Thornley,15.92263636363636
1867,Dereham-Central,24.717857142857156
1868,Dereham-Humbletoft,18.992
1869,Dereham-Neatherd,20.002399999999998
1870,Dereham-Toftwood,13.069888888888892
1871,Derringham,26.98627906976746
1872,Dersingham,15.174470588235295
1873,Derwent,27.873225352112666
1874,Derwent Valley,11.704166666666671
1875,Desborough Loatland,14.316777777777778
1876,Desborough St Giles,11.4052
1877,Detling and Thurnham,12.075200000000004
1878,Devizes East,16.86435714285715
1879,Devizes North,21.84713333333333
1880,Devizes and Roundway South,15.398214285714285
1881,Devon,39.871444444444435
1882,Devonport,44.380160000000025
1883,Devonshire,31.919456521739104
1884,Dewsbury East,32.241868852459
1885,Dewsbury South,31.180940000000007
1886,Dewsbury West,44.49558490566037
1887,Dibden and Hythe East,13.771049999999999
1888,Dickleburgh,16.221888888888888
1889,Didcot All Saints,9.753812500000004
1890,Didcot Ladygrove,3.9384166666666687
1891,Didcot Northbourne,15.41347058823529
1892,Didcot Park,12.338611111111112
1893,Didsbury East,18.27402222222222
1894,Didsbury West,15.775547619047618
1895,Digmoor,49.914357142857135
1896,Dilworth,5.741666666666666
1897,Dinnington,29.058975609756107
1898,Dinting,4.986000000000001
1899,Disley,8.326
1900,Disraeli,17.388555555555556
1901,Diss,17.993740740740737
1902,Distington,29.530615384615377
1903,Ditchingham and Broome,17.576222222222224
1904,Ditchling and Westmeston,5.640999999999999
1905,Ditton,22.57445945945947
1906,Docking,23.918000000000003
1907,Dodderhill,18.688999999999997
1908,Doddington,12.114999999999998
1909,Dodington,13.367782608695657
1910,Dodleston and Huntington,12.421500000000005
1911,Dodnash,8.229749999999997
1912,Dodworth,17.376333333333324
1913,Dogsthorpe,42.65466666666665
1914,Dollis Hill,29.44473529411764
1915,"Donington, Quadring and Gosberton",16.845333333333333
1916,Donnington,27.201500000000028
1917,Dorcan,22.06148387096774
1918,Dorchester East,15.006687499999996
1919,Dorchester North,17.33173684210526
1920,Dorchester South,5.806307692307693
1921,Dorchester West,16.533999999999995
1922,Dordon,21.955500000000004
1923,Dore and Totley,8.154839285714287
1924,Dorking North,7.463071428571429
1925,Dorking South,7.13009090909091
1926,Dormansland and Felcourt,8.461
1927,Dormanstown,32.94879166666666
1928,Dormers Wells,29.497647058823535
1929,Dorney and Burnham South,10.395
1930,Dorridge and Hockley Heath,4.742142857142858
1931,Dothill,18.42155555555555
1932,Douglas,36.2889756097561
1933,Dovedale and Parwich,19.432999999999996
1934,Doveridge and Sudbury,13.005999999999998
1935,Downend,6.505323529411761
1936,Downhall and Rawreth,6.2294285714285715
1937,Downham,34.56844897959185
1938,Downham Old Town,22.304
1939,Downham Villages,13.759333333333336
1940,Downland,11.040999999999999
1941,Downlands,15.355000000000004
1942,Downlands and Forest,16.87263636363636
1943,Downley and Plomer Hill,4.409937500000001
1944,Downs,14.713
1945,Downs North,17.17075
1946,Downs West,26.416333333333334
1947,Downswood and Otham,9.217499999999998
1948,Downton and Ebble Valley,11.802499999999997
1949,Doxford,18.048382352941168
1950,Drake,25.236655172413798
1951,Drakes Broughton,14.9305
1952,Drakes Cross and Walkers Heath,14.648117647058816
1953,Draycott,13.700571428571427
1954,Drayton,14.819518518518523
1955,Drayton North,9.950399999999998
1956,Drayton South,10.094999999999997
1957,Drayton and Farlington,8.236250000000002
1958,Dresden and Florence,35.81072222222221
1959,Drewsteignton,19.403
1960,Driffield and Rural,14.910480769230766
1961,Dringhouses and Woodthorpe,9.956027027027025
1962,Droitwich Central,22.794444444444444
1963,Droitwich East,16.280210526315788
1964,Droitwich South East,4.4448125
1965,Droitwich South West,14.460823529411766
1966,Droitwich West,30.77535294117646
1967,Dronfield North,16.37035714285714
1968,Dronfield South,8.059777777777779
1969,Dronfield Woodhouse,5.0124615384615385
1970,"Droxford, Soberton and Hambledon",11.993
1971,Droylsden East,30.563333333333322
1972,Droylsden West,28.51576923076923
1973,Drypool,39.77804255319151
1974,Ducklington,9.200000000000001
1975,Dudden Hill,27.329299999999996
1976,Duffield,4.0903333333333345
1977,Duke's,30.00420338983049
1978,Dukinfield,34.952024390243906
1979,Dukinfield Stalybridge,27.897947368421047
1980,Dullingham Villages,12.272999999999998
1981,Dulverton and District,26.9784
1982,Dun Valley,13.912000000000003
1983,Dunchurch and Knightlow,8.222199999999999
1984,Dundonald,6.667764705882353
1985,Dunholme,11.037999999999998
1986,Dunkeswell,15.867000000000003
1987,Dunkirk and Lenton,18.424749999999996
1988,Dunstable-Central,16.147000000000006
1989,Dunstable-Icknield,11.167727272727275
1990,Dunstable-Manshead,24.590294117647062
1991,Dunstable-Northfields,23.632500000000004
1992,Dunstable-Watling,8.085413793103445
1993,Dunster and Timberscombe,27.928000000000004
1994,Dunston,32.86313043478261
1995,Dunston Hill and Whickham East,17.830625000000005
1996,Dunston and Teams,35.514718750000014
1997,Dunton,8.662999999999998
1998,Dunton Green and Riverhead,6.583749999999998
1999,Durham South,19.250571428571426
2000,Durrington,17.460250000000006
2001,Durrington and Larkhill,8.251363636363635
2002,Dursley,14.948238095238098
2003,Duryard,3.7
2004,Duxford,5.731499999999999
2005,Dyke House,53.26410526315791
2006,Dymchurch and St Mary's Bay,27.00254545454544
2007,Dyson Perrins,13.451499999999996
2008,"Eagle, Swinderby and Witham St Hughs",10.199882352941174
2009,Eaglescliffe,8.336272727272725
2010,Eakring,11.451222222222222
2011,Ealing Broadway,16.092173913043485
2012,Ealing Common,20.285717391304352
2013,Eamont,8.449
2014,Earby,18.71184210526316
2015,Earcroft,43.44733333333334
2016,Earith,5.194578947368423
2017,Earl Craven and Wolston,10.127500000000001
2018,Earl Shilton,17.993437500000002
2019,Earl Soham,14.549000000000003
2020,Earl's Court,27.62378571428571
2021,Earlesfield,30.658619047619048
2022,Earlestown,38.774942857142854
2023,Earls Barton,9.333944444444448
2024,Earlsdon,10.109294117647064
2025,Earlsfield,14.030078431372544
2026,Earlswood and Whitebushes,12.854862068965515
2027,Earnshaw Bridge,16.195454545454552
2028,Earsham,23.313999999999997
2029,Easebourne,13.990499999999999
2030,Easington,36.16373076923076
2031,Easingwold,9.886333333333331
2032,East,31.1640854700855
2033,East Acton,24.733639999999994
2034,East Barnet,14.892098039215686
2035,East Brighton,45.42761538461538
2036,East Chesterton,20.358464285714287
2037,East Cliff and Springbourne,30.940333333333335
2038,East Cowes,20.530666666666665
2039,East Dart,11.08
2040,East Dean,12.372
2041,East Donyland,16.5748
2042,East Downham,19.02311111111111
2043,East Downs,25.855
2044,East Dulwich,16.205526315789474
2045,East Ecclesfield,20.077499999999997
2046,East Finchley,15.268365384615386
2047,East Flegg,25.523312499999996
2048,East Goscote,8.96577777777778
2049,East Gosforth,9.441812500000001
2050,East Grinstead Ashplats,10.591176470588234
2051,East Grinstead Baldwins,7.459875
2052,East Grinstead Herontye,3.7491428571428567
2053,East Grinstead Imberhorne,3.0396923076923077
2054,East Grinstead Town,9.78064705882353
2055,East Guiltcross,19.779
2056,East Ham Central,28.60367567567567
2057,East Ham North,25.85044827586207
2058,East Ham South,31.742042553191492
2059,East Hunsbury,7.91779411764706
2060,East India and Lansbury,40.29461538461539
2061,East Malling,26.070428571428575
2062,East Markham,14.2162
2063,East Marsh,68.79609302325584
2064,East Meon,16.593
2065,East Middleton,30.268314285714286
2066,East Park,43.690951219512186
2067,East Peckham and Golden Green,11.864076923076924
2068,East Polden,18.376
2069,East Preston with Kingston,12.836999999999998
2070,East Putney,11.701788461538456
2071,East Retford East,23.142958333333322
2072,East Retford North,20.937857142857144
2073,East Retford South,23.21233333333333
2074,East Retford West,19.76914285714285
2075,East Rural,13.102000000000002
2076,East Saltdean and Telscombe Cliffs,12.68428
2077,East Sheen,6.199812500000002
2078,East Southbourne and Tuckton,9.85639393939394
2079,East Tilbury,20.088809523809523
2080,East Walworth,34.93749999999999
2081,East Wickham,15.528529411764703
2082,East Wittering,17.21966666666667
2083,East Wolds and Coastal,16.344413043478266
2084,East Woodhay,4.124
2085,Eastbourne,31.69647826086958
2086,Eastbrook,25.11319565217392
2087,Eastbury,33.184411764705885
2088,Eastcliff,45.1741111111111
2089,Eastcote and East Ruislip,8.369552631578948
2090,Eastcott,16.423694444444447
2091,Eastcotts,19.587875000000004
2092,Eastern Rother,31.999473684210532
2093,Eastfield,39.32183783783785
2094,Eastgate,18.389666666666667
2095,Eastham,18.17167391304348
2096,Eastington and Standish,11.525
2097,Eastlands,5.665555555555555
2098,Eastleigh Central,17.12311111111112
2099,Eastleigh North,9.35469230769231
2100,Eastleigh South,20.87303571428572
2101,Eastmoor,21.386
2102,Eastney and Craneswater,19.11422222222221
2103,Easton,26.959166666666672
2104,Easton-in-Gordano,6.978
2105,Eastrop,18.468149999999998
2106,Eastry,20.2825
2107,Eastville,27.5525641025641
2108,Eastwood North and Greasley (Beauvale),13.917999999999997
2109,Eastwood Park,11.0541875
2110,Eastwood South,30.77246875
2111,Eaton,8.26035483870968
2112,Eaton Bray,13.362571428571428
2113,Eaton Manor,37.90688461538461
2114,Eaton Park,27.386222222222216
2115,Eccles,30.761157894736836
2116,Ecclesall,3.9941896551724123
2117,Eccleshall,12.899349999999998
2118,Eccleshill,41.4809090909091
2119,Eccleston,13.867549999999998
2120,Eccleston and Mawdesley,5.57025
2121,Eckington,13.857777777777775
2122,Eckington North,11.89230769230769
2123,Eckington South,22.395076923076928
2124,Eden,13.608750000000002
2125,Edenbridge North and East,13.424000000000001
2126,Edenbridge South and West,18.50369230769231
2127,"Edenthorpe, Kirk Sandall and Barnby Dun",13.353159090909095
2128,Edgbaston,25.89200000000003
2129,Edgeley and Cheadle Heath,29.827279999999973
2130,Edgmond,8.404909090909088
2131,Edgware,16.172777777777785
2132,Edisford and Low Moor,16.1715
2133,Edlesborough,6.910000000000001
2134,Edlington and Warmsworth,30.04082978723403
2135,Edmonton Green,41.981921568627456
2136,Edwalton Village,9.64623076923077
2137,Edwinstowe,14.795888888888888
2138,Effingham,4.887222222222222
2139,Efford and Lipson,33.54500000000001
2140,Eggborough,14.012307692307694
2141,Eggbuckland,16.934957446808514
2142,Eggwood,12.530555555555553
2143,Egham Hythe,15.619181818181822
2144,Egham Town,11.051318181818184
2145,Egremont North,25.313142857142854
2146,Egremont South,19.726
2147,Elham and Stelling Minnis,13.607000000000001
2148,Ellacombe,40.84061538461537
2149,Elland,26.201102564102573
2150,Ellel,13.429499999999999
2151,Ellen,16.80266666666667
2152,Ellenborough,26.974666666666668
2153,Ellesmere Port Town,44.47464516129034
2154,Ellesmere Urban,16.42830769230769
2155,Ellington,15.216500000000002
2156,Ellis,10.34494117647059
2157,Elm Park,17.7816
2158,Elm and Christchurch,29.05192307692308
2159,Elmbridge,11.296555555555557
2160,Elmdon,14.451380952380951
2161,Elmhurst and Watermead,17.387133333333328
2162,Elmley Castle and Somerville,15.858111111111112
2163,Elmswell and Norton,9.231571428571428
2164,Elmton-with-Creswell,32.33725
2165,Elsenham and Henham,5.050166666666668
2166,Elson,15.30826666666667
2167,Elstead and Thursley,8.162615384615384
2168,Elstow,19.794
2169,Elstree,9.801214285714286
2170,Elswick,56.64031578947367
2171,Elswick and Little Eccleston,11.341
2172,Eltham North,14.421380952380948
2173,Eltham South,17.610775
2174,Eltham West,31.658866666666686
2175,Elthorne,24.494249999999976
2176,Elton,19.01807843137255
2177,Elton and Folksworth,15.527555555555558
2178,Elvet,10.836999999999998
2179,Elwick,12.043999999999999
2180,Ely East,12.30335714285714
2181,Ely North,9.655799999999997
2182,Ely South,6.173307692307692
2183,Ely West,12.313312500000002
2184,Embsay-with-Eastby,4.178
2185,Emerson Park,8.695914285714284
2186,Emerson Valley,9.923754716981131
2187,Emersons Green,6.9336486486486475
2188,Emmbrook,3.346375
2189,Emneth with Outwell,25.73533333333334
2190,Empress,10.341347826086956
2191,Emsworth,11.518636363636363
2192,Enderby and St John's,16.052285714285713
2193,Endlebury,19.269666666666673
2194,Enfield Highway,33.43511111111111
2195,Enfield Lock,32.59813333333332
2196,Englefield Green East,4.921818181818183
2197,Englefield Green West,17.87023529411765
2198,Ennerdale,20.748
2199,Epping Hemnall,10.817000000000004
2200,Epping Lindsey and Thornwood Common,13.430952380952382
2201,Ercall,12.424000000000001
2202,Ercall Magna,19.648999999999994
2203,Erdington,38.492074999999986
2204,Eriswell and The Rows,20.02127272727274
2205,Erith,25.238368421052627
2206,Erme Valley,13.250124999999997
2207,Ermin,14.867999999999999
2208,Ermine,10.808700000000002
2209,Erpingham,18.628
2210,Esh,22.552521739130437
2211,Esher,7.8195
2212,Esk Valley,17.820249999999998
2213,Essington,17.907666666666664
2214,Eston,42.69273076923078
2215,Etching Hill and The Heath,17.298238095238098
2216,Ethandune,12.451399999999998
2217,Eton Park,34.04616666666667
2218,Eton Wick,11.759
2219,Eton and Castle,9.38
2220,Etruria and Hanley,46.27204545454545
2221,Ettingshall,39.182974358974356
2222,Ettington,9.115
2223,Etwall,10.19435294117647
2224,Euxton North,10.020937499999999
2225,Euxton South,7.631714285714287
2226,Evelyn,30.554659999999995
2227,Evendons,4.221615384615383
2228,Evenwood,24.56924137931034
2229,Eversley,10.562333333333335
2230,Everton,60.6465423728813
2231,Evesham North,23.70899999999999
2232,Evesham South,15.277411764705883
2233,Evington,17.960124999999998
2234,Ewanrigg,44.14863636363637
2235,Ewell,7.824999999999999
2236,Ewell Court,7.167529411764709
2237,Ewhurst,7.817999999999999
2238,Ewhurst and Sedlescombe,14.989
2239,Ewood,44.99952173913044
2240,Exbourne,23.884999999999998
2241,Exe Valley,14.781999999999998
2242,Exeter,43.60442857142857
2243,Exhall,23.050625
2244,Exmouth Brixington,8.590571428571426
2245,Exmouth Halsdon,8.014227272727275
2246,Exmouth Littleham,17.304043478260876
2247,Exmouth Town,21.594583333333343
2248,Exmouth Withycombe Raleigh,16.912125000000007
2249,Exning,12.185999999999998
2250,Exton,12.857999999999999
2251,Exwick,17.727833333333333
2252,Eye,15.477999999999998
2253,Eye and Thorney,23.113000000000003
2254,Eynesford,22.448818181818183
2255,Eynsford,11.286066666666668
2256,Eynsham and Cassington,9.07261111111111
2257,Eyres Monsell,48.943820512820515
2258,Eythorne and Shepherdswell,16.10266666666667
2259,Facit and Shawforth,25.657583333333335
2260,Failsworth East,27.204114285714294
2261,Failsworth West,31.243600000000015
2262,Fair Oak and Horton Heath,5.588785714285716
2263,Fairburn with Brotherton,14.656153846153849
2264,Fairestone,14.713999999999997
2265,Fairfield,17.891161538461546
2266,Fairfield and Howley,35.82908000000001
2267,Fairford,6.664785714285714
2268,Fairhaven,19.31333333333333
2269,Fairlop,16.15497500000001
2270,Fairstead,30.50635000000001
2271,Falconwood and Welling,8.927312499999996
2272,Falkland,4.948473684210526
2273,Fallings Park,33.087315789473685
2274,Fallowfield,36.34385714285717
2275,Falmouth Arwenack,14.614733333333334
2276,Falmouth Boslowick,14.210133333333333
2277,Falmouth Gyllyngvase,11.294166666666667
2278,Falmouth Penwerris,29.693062499999996
2279,Falmouth Trescobeas,20.7975
2280,Falsgrave Park,31.829333333333327
2281,Fant,18.687516129032257
2282,Faraday,34.68564285714284
2283,Fareham East,11.933399999999997
2284,Fareham North,8.46204347826087
2285,Fareham North-West,14.436260869565219
2286,Fareham South,20.735826086956525
2287,Fareham West,5.561695652173914
2288,Faringdon and The Coxwells,11.141814814814813
2289,Farington East,14.123499999999998
2290,Farington West,11.88538461538462
2291,Farley,36.28994285714288
2292,Farlingaye,10.764
2293,Farmborough,11.939444444444446
2294,Farmhill and Paganhill,17.807000000000002
2295,Farnborough and Crofton,8.492125000000005
2296,Farndon,11.102000000000006
2297,Farnham,23.062230769230766
2298,Farnham Bourne,2.2470000000000003
2299,Farnham Castle,8.54742857142857
2300,Farnham Firgrove,6.340928571428571
2301,Farnham Hale and Heath End,5.61142857142857
2302,Farnham Moor Park,9.128999999999998
2303,Farnham Royal,5.9766666666666675
2304,Farnham Shortheath and Boundstone,6.903153846153848
2305,Farnham Upper Hale,12.700384615384618
2306,Farnham Weybourne and Badshot Lea,5.918642857142856
2307,Farnham Wrecclesham and Rowledge,5.719000000000002
2308,"Farningham, Horton Kirby and South Darenth",12.805000000000003
2309,Farnley and Wortley,34.05843820224721
2310,Farnsfield and Bilsthorpe,14.104615384615379
2311,Farnworth,37.21597333333332
2312,Farringdon Without,15.841
2313,Faverdale,12.844000000000003
2314,Fawdon,37.177611111111126
2315,Fawkham and West Kingsdown,13.6157
2316,"Fawley, Blackfield and Langley",11.5975
2317,Fazakerley,39.37218181818182
2318,Fazeley,20.668499999999995
2319,Featherstone,31.879888888888882
2320,Featherstone and Shareshill,20.702749999999995
2321,Felbridge,8.911
2322,Felixstowe East,7.454999999999999
2323,Felixstowe North,22.5945625
2324,Felixstowe South,20.268000000000004
2325,Felixstowe South East,10.873437499999998
2326,Felixstowe West,30.20369565217389
2327,Fellgate and Hedworth,28.622518518518525
2328,Felling,53.175249999999984
2329,Felpham East,10.502235294117646
2330,Felpham West,14.051333333333337
2331,Felsted,7.541058823529414
2332,Feltham North,22.972903225806455
2333,Feltham West,24.381347826086945
2334,Fenham,31.47033333333334
2335,Feniton and Buckerell,9.922500000000001
2336,Fenny Compton,12.0255
2337,Fens,22.4894705882353
2338,Fenside,37.21133333333333
2339,Fenstanton,8.2695
2340,Fenton East,41.28843478260868
2341,Fenton West and Mount Pleasant,40.13047619047618
2342,Feock and Kea,13.3585
2343,Ferndale,31.445955555555557
2344,Ferndown Central,10.842625000000002
2345,Ferndown Links,18.599764705882354
2346,Fernhill,15.63742499999999
2347,Fernhurst,9.268676470588234
2348,Ferring,9.346058823529411
2349,Ferry,17.407205882352944
2350,Ferryhill,39.98064705882353
2351,Fetcham East,5.168727272727273
2352,Fetcham West,2.9933846153846155
2353,Fieldway,38.005787878787864
2354,Figge's Marsh,25.614542857142848
2355,Filey,26.548083333333324
2356,Fillongley,23.175583333333336
2357,Filton,14.368424242424245
2358,Filwood,55.1478611111111
2359,Finchampstead North,3.833500000000001
2360,Finchampstead South,7.950277777777775
2361,Finchley Church End,10.42034782608696
2362,Findon,15.0945
2363,Finedon,20.73666666666666
2364,Fineshade,13.815333333333335
2365,Finningley,10.638
2366,Finsbury Park,34.11472916666667
2367,Firth Park,53.05239705882355
2368,Fishbourne,8.546
2369,Fishergate,9.094703703703708
2370,Fishtoft,16.010849999999994
2371,Fishwick,44.68511111111111
2372,Fiskerton,21.339000000000002
2373,Five Village,28.923
2374,Flackwell Heath and Little Marlow,6.514333333333332
2375,Fladbury,14.072999999999997
2376,Flamstead End,15.680714285714284
2377,Fleckney,5.906625
2378,Fleet,22.549000000000003
2379,Fleet Central,4.755411764705883
2380,Fleet Courtmoor,4.271666666666666
2381,Fleet North,4.4354782608695675
2382,Fleet Pondtail,3.994428571428571
2383,Fleet West,6.713333333333335
2384,Fleggburgh,20.2315
2385,Fletton and Woodston,23.327447368421048
2386,Flexbury and Poughill,22.544857142857143
2387,Flimby,30.362
2388,Flitwick,9.113902439024391
2389,Flixton,11.970444444444441
2390,Flore,15.423
2391,Foggy Furze,36.679312499999995
2392,Foleshill,44.968846153846144
2393,Folkestone Cheriton,21.798217391304348
2394,Folkestone East,43.07033333333334
2395,Folkestone Foord,34.20477777777777
2396,Folkestone Harbour,41.948000000000015
2397,Folkestone Harvey Central,39.556333333333306
2398,Folkestone Harvey West,22.53833333333333
2399,Folkestone Morehall,15.5035
2400,Folkestone Park,21.302789473684214
2401,Folkestone Sandgate,14.948999999999996
2402,Forches and Whiddon Valley,28.669000000000008
2403,Ford,41.22355813953491
2404,Ford Green and Smallthorne,33.014761904761905
2405,Fordham Villages,12.452846153846155
2406,Fordham and Stour,11.937312499999997
2407,Fordingbridge,11.132909090909095
